UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temperature_gap [K],power_proxy,failure_mode,air_temperature_k_z,process_temperature_k_z,rotational_speed_rpm_z,torque_nm_z,tool_wear_min_z,temperature_gap_k_z,power_proxy_z,Type_H,Type_L,Type_M
1468,L48647,L,298.6,309.8,1544,30.2,113,0,0,0,0,0,0,11.199999999999989,46628.799999999996,None,-0.7024092752447672,-0.1385492604507661,0.029139010841842207,-0.9817899940030786,0.07932322929028508,1.198119454629075,-1.3086325077796777,0,1,0
1481,M16340,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,0,11.100000000000023,38447.2,None,-0.9023934097553371,-0.47555368847852436,2.885084482811698,-2.1354314325199764,0.5663543459468179,1.0982237214834505,-2.1113337490610866,0,0,1
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,0,11.0,80186.40000000001,None,-0.9023934097553371,-0.5429545740840913,-1.1534009111456762,2.027709410823611,0.6134863894942243,0.9983279883377691,1.9837219429909574,0,0,1
1485,M16344,M,298.0,309.0,1562,39.2,155,0,0,0,0,0,0,11.0,61230.4,None,-1.0023854770106078,-0.677756345295187,0.12954334384078245,-0.07894017255507152,0.7391718389539748,0.9983279883377691,0.12393843735264723,0,0,1
1488,L48667,L,298.2,309.1,1429,48.5,164,0,0,0,0,0,0,10.900000000000034,69306.5,None,-0.9023934097553371,-0.61035545968962,-0.6123331166513871,0.8540046429412019,0.880567969596194,0.8984322551921445,0.9162890160551977,0,1,0
1489,L48668,L,298.2,309.1,1568,36.3,166,0,0,0,0,0,0,10.900000000000034,56918.399999999994,None,-0.9023934097553371,-0.61035545968962,0.1630114548404292,-0.3698584483549854,0.9119893319611315,0.8984322551921445,-0.299114236012641,0,1,0
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0,10.799999999999955,62508.600000000006,None,-0.9523894433829583,-0.7451572309007539,-1.0362625226469127,0.6232763552378227,1.0219641002384132,0.7985365220464065,0.2493433369573579,0,0,1
1495,M16354,M,298.0,308.7,1377,48.5,181,0,0,0,0,0,0,10.699999999999989,66784.5,None,-1.0023854770106078,-0.8799590021118496,-0.9023900786483257,0.8540046429412019,1.1476495496981636,0.698640788900782,0.6688542196203056,0,0,1
1499,L48678,L,298.0,308.8,1790,27.2,193,0,0,0,0,0,0,10.800000000000011,48688.0,None,-1.0023854770106078,-0.8125581165062826,1.401331561827359,-1.2827399344857475,1.3361777238877892,0.7985365220464633,-1.1066032719276828,0,1,0
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,0,10.699999999999989,70468.40000000001,None,-1.0023854770106078,-0.8799590021118496,-0.42825850615333005,0.8239096488929353,1.508995216894946,0.698640788900782,1.0302836591867217,0,1,0
1513,H30926,H,298.0,308.7,1503,36.3,5,0,0,0,0,0,0,10.699999999999989,54558.899999999994,None,-1.0023854770106078,-0.8799590021118496,-0.1995597476557439,-0.3698584483549854,-1.6174303384163455,0.698640788900782,-0.5306060687597179,1,0,0
1515,M16374,M,298.1,308.8,1628,37.6,12,0,0,0,0,0,0,10.699999999999989,61212.8,None,-0.9523894433829583,-0.8125581165062826,0.4976925648368967,-0.23944680747916175,-1.507455570139064,0.698640788900782,0.12221169174707477,0,0,1
1517,L48696,L,298.2,308.9,1278,54.0,18,0,0,0,0,0,0,10.699999999999989,69012.0,None,-0.9023934097553371,-0.7451572309007539,-1.454613910142497,1.4057462004927617,-1.4131914830442511,0.698640788900782,0.887395460325588,0,1,0
1518,M16377,M,298.2,308.9,1408,38.8,20,0,0,0,0,0,0,10.699999999999989,54630.399999999994,None,-0.9023934097553371,-0.7451572309007539,-0.7294715051501508,-0.1190668312860946,-1.3817701206793134,0.698640788900782,-0.5235911647370792,0,0,1
1522,M16381,M,298.2,308.9,1585,34.3,33,0,0,0,0,0,0,10.699999999999989,54365.49999999999,None,-0.9023934097553371,-0.7451572309007539,0.2578377693394283,-0.570491742010098,-1.177531265307219,0.698640788900782,-0.5495806483118625,0,0,1
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,11.0,63412.5,None,-0.9523894433829583,-0.61035545968962,-0.6346451906511517,0.45273805563097663,-0.9261603663877183,0.9983279883377691,0.3380254592799184,1,0,0
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,10.699999999999989,72134.4,None,-0.9023934097553371,-0.7451572309007539,-1.186869022145323,1.445872859223784,-0.5176826556435293,0.698640788900782,1.1937358284414905,0,0,1
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,10.700000000000045,59932.49999999999,None,-0.8024013425000663,-0.61035545968962,-0.07684334065703917,-0.06890850787231645,-0.34486516263637257,0.6986407889008387,-0.0033992400037559183,0,0,1
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,10.5,56817.2,None,-0.8024013425000663,-0.7451572309007539,0.4976925648368967,-0.5103017539135641,-0.23489039435909095,0.4988493226094761,-0.3090430232446832,0,1,0
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,10.600000000000023,77679.8,None,-0.8024013425000663,-0.677756345295187,-0.36132228415403655,1.2753345596169388,-0.20346903199415334,0.5987450557551575,1.7377980489609406,0,1,0
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,10.599999999999966,74814.0,None,-0.8523973761276875,-0.7451572309007539,-1.0641526151466183,1.556221170734096,-0.09349426371687174,0.5987450557551006,1.4566328468899197,0,1,0
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,10.300000000000011,78721.2,None,-0.7524053088724167,-0.8125581165062826,-1.1534009111456762,1.917361099313299,0.11074459165522269,0.2990578563181703,1.839970371327037,0,1,0
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,10.100000000000023,65845.8,None,-0.8024013425000663,-1.0147607733229451,-0.785251690149562,0.7135613373826232,0.2207193599325043,0.09926639002686442,0.576757850304908,1,0,0
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,10.099999999999966,48501.0,None,-0.8523973761276875,-1.0821616589285121,0.2578377693394283,-0.9416633352720559,0.2992727658448483,0.09926639002680764,-1.1249499439868915,0,1,0
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,10.199999999999989,60249.0,None,-0.9023934097553371,-1.0821616589285121,-0.16051361815615603,-0.008718519775782523,0.4092475341221299,0.19916212317248896,0.027652747732820282,0,0,1
1571,L48750,L,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,10.199999999999989,63162.0,None,-0.9023934097553371,-1.0821616589285121,-0.4840386911527413,0.3524214088034203,0.7863038825013812,0.19916212317248896,0.31344876756424017,0,1,0
1573,L48752,L,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,10.100000000000023,73308.0,None,-0.9023934097553371,-1.149562544534041,-1.722358798139671,1.9675194227270771,0.8491466072312563,0.09926639002686442,1.3088783649585367,0,1,0
1578,L48757,L,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,10.099999999999966,64405.6,None,-0.8523973761276875,-1.0821616589285121,-0.30554209915462527,0.3423897441206646,1.0062534190559445,0.09926639002680764,0.43545904228526777,0,1,0
1595,M16454,M,298.0,308.2,1373,51.2,215,0,0,0,0,0,0,10.199999999999989,70297.6,None,-1.0023854770106078,-1.216963430139608,-0.9247021526480902,1.1248595893756042,1.6818127099021027,0.19916212317248896,1.0135263779690056,0,0,1
1599,L48778,L,297.9,308.0,1501,36.7,4,0,0,0,0,0,0,10.100000000000023,55086.700000000004,None,-1.0523815106382575,-1.3517652013507035,-0.21071578465562615,-0.32973178962396227,-1.6331410195988143,0.09926639002686442,-0.47882332270169314,0,1,0
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,10.0,67429.1,None,-1.1023775442658785,-1.4865669725617991,0.023560992341901083,0.3724847381689319,-1.570298294868939,-0.0006293431188168923,0.7320962774244026,0,0,1
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0,10.0,59330.0,None,-1.1023775442658785,-1.4865669725617991,-0.7964077271494443,0.252104761975864,-1.334638077131907,-0.0006293431188168923,-0.06251084383088548,0,1,0
1611,L48790,L,297.8,307.8,1573,37.9,33,0,0,0,0,0,0,10.0,59616.7,None,-1.1023775442658785,-1.4865669725617991,0.19090154734013484,-0.20935181343089515,-1.177531265307219,-0.0006293431188168923,-0.03438255035829116,0,1,0
1615,M16474,M,297.8,307.9,1802,25.8,43,0,0,0,0,0,0,10.099999999999966,46491.6,None,-1.1023775442658785,-1.4191660869562706,1.4682677838266525,-1.4231832400443263,-1.020424453482531,0.09926639002680764,-1.322093274659482,0,0,1
1617,H31030,H,297.8,307.8,1662,30.7,48,0,0,0,0,0,0,10.0,51023.4,None,-1.1023775442658785,-1.4865669725617991,0.6873451938348949,-0.9316316705893005,-0.941871047570187,-0.0006293431188168923,-0.8774759033336909,1,0,0
1621,L48800,L,297.9,307.7,1492,43.7,59,0,0,0,0,0,0,9.800000000000011,65200.4,None,-1.0523815106382575,-1.5539678581673662,-0.2609179511550963,0.3724847381689319,-0.7690535545630302,-0.20042080941012275,0.5134373040641944,0,1,0
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,9.900000000000034,58905.399999999994,None,-1.1523735778935282,-1.6213687437728947,-0.004329100157804543,-0.16922515469987276,-0.706210829833155,-0.10052507626444142,-0.10416858156532507,1,0,0
1634,L48813,L,297.9,307.9,1476,45.2,91,0,0,0,0,0,0,10.0,66715.2,None,-1.0523815106382575,-1.4191660869562706,-0.3501662471541543,0.5229597084102664,-0.26631175672402857,-0.0006293431188168923,0.6620551587983632,0,1,0
1638,L48817,L,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,9.900000000000034,56443.5,None,-1.0523815106382575,-1.4865669725617991,0.7040792493347183,-0.6106184007411204,-0.09349426371687174,-0.10052507626444142,-0.3457069341993693,0,1,0
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,9.800000000000011,56215.2,None,-1.0023854770106078,-1.4865669725617991,0.2745718248392517,-0.46014343049978595,0.09503391047275388,-0.20042080941012275,-0.3681055717989279,1,0,0
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0,9.800000000000011,65355.6,None,-1.0523815106382575,-1.5539678581673662,-0.06568730365715691,0.28219975602413067,0.2678514034799107,-0.20042080941012275,0.5286640607678798,0,0,1
1651,M16510,M,298.0,307.9,1417,51.0,137,0,0,0,0,0,0,9.899999999999977,72267.0,None,-1.0023854770106078,-1.4191660869562706,-0.6792693386506806,1.1047962600100927,0.4563795776695363,-0.1005250762644982,1.2067452868107482,0,0,1
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,9.800000000000011,73103.8,None,-1.0023854770106078,-1.4865669725617991,-0.696003394150504,1.1750179127893825,0.5035116212169427,-0.20042080941012275,1.288844191512064,0,1,0
1654,L48833,L,298.0,307.8,1386,57.3,147,0,0,0,0,0,0,9.800000000000011,79417.8,None,-1.0023854770106078,-1.4865669725617991,-0.8521879121488555,1.736791135023697,0.6134863894942243,-0.20042080941012275,1.908314177511235,0,1,0
1660,L48839,L,298.1,308.0,1697,31.0,164,0,0,0,0,0,0,9.899999999999977,52607.0,None,-0.9523894433829583,-1.3517652013507035,0.8825758413328343,-0.9015366765410335,0.880567969596194,-0.1005250762644982,-0.7221080430504653,0,1,0
1661,L48840,L,298.2,308.0,1499,44.1,166,0,0,0,0,0,0,9.800000000000011,66105.90000000001,None,-0.9023934097553371,-1.3517652013507035,-0.22187182165550842,0.4126113968999543,0.9119893319611315,-0.20042080941012275,0.6022764032599901,0,1,0
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,9.600000000000023,47520.8,None,-0.9023934097553371,-1.4865669725617991,-0.060109285157215794,-0.8915050118582778,1.351888405070258,-0.4002122757014286,-1.2211179009517927,0,1,0
1673,L48852,L,298.1,307.8,1432,49.8,198,0,0,0,0,0,0,9.699999999999989,71313.59999999999,None,-0.9523894433829583,-1.4865669725617991,-0.5955990611515638,0.9844162838170248,1.4147311298001333,-0.30031654255580403,1.1132066924725135,0,1,0
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,9.600000000000023,58849.700000000004,None,-1.0523815106382575,-1.6887696293784618,0.12396532534084133,-0.22941514279640599,-1.4446128454091887,-0.4002122757014286,-0.10963333896477827,0,1,0
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,9.5,48862.799999999996,None,-0.9523894433829583,-1.6213687437728947,1.2563030808288898,-1.2325816110719694,-1.334638077131907,-0.5001080088471099,-1.0894535485268826,0,0,1
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,9.5,56953.600000000006,None,-1.0023854770106078,-1.6887696293784618,0.44191237983748544,-0.48020675986529676,-1.2089526276721567,-0.5001080088471099,-0.2956607448014947,0,1,0
1696,L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,9.600000000000023,62774.4,None,-1.0023854770106078,-1.6213687437728947,-0.16609163665609716,0.1618197798310635,-1.177531265307219,-0.4002122757014286,0.2754211200233346,0,1,0
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,9.700000000000045,66836.0,None,-1.0523815106382575,-1.6213687437728947,-0.11031145165668592,0.4025797322171985,-1.114688540577344,-0.30031654255574725,0.6739069127275209,0,0,1
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,9.700000000000045,56278.0,None,-1.0523815106382575,-1.6213687437728947,-0.32227615465444864,-0.1993201487481394,-1.0675564970299374,-0.30031654255574725,-0.36194422952449806,0,1,0
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,9.699999999999989,67184.1,None,-0.9523894433829583,-1.4865669725617991,-0.1995597476557439,0.4728013849964882,-0.8476069604753742,-0.30031654255580403,0.7080591937104659,0,0,1
1708,L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,9.600000000000023,59862.4,None,-0.9023934097553371,-1.4865669725617991,-0.556552931651976,0.1618197798310635,-0.7219215110156237,-0.4002122757014286,-0.01027678926231412,0,1,0
1709,L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,9.600000000000023,51250.5,None,-0.9023934097553371,-1.4865669725617991,0.49211454633695556,-0.8513783531272554,-0.6905001486506862,-0.4002122757014286,-0.8551949983890581,0,1,0
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,9.600000000000023,54927.0,None,-0.9023934097553371,-1.4865669725617991,-0.04895324815733354,-0.40998510708600777,-0.627657423920811,-0.4002122757014286,-0.49449157686134954,0,1,0
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,9.600000000000023,69511.5,None,-0.9023934097553371,-1.4865669725617991,-1.0251064856470304,1.1348912540583593,-0.5962360615558734,-0.4002122757014286,0.9364016779382878,0,1,0
1714,L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,9.600000000000023,70750.5,None,-0.9023934097553371,-1.4865669725617991,-0.13262352565645041,0.6734346786516008,-0.5333933368259982,-0.4002122757014286,1.0579606441487681,0,1,0
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,9.599999999999966,57417.100000000006,None,-0.9523894433829583,-1.5539678581673662,-0.08799937765692141,-0.22941514279640599,-0.4391292497311854,-0.4002122757014854,-0.2501865068365571,0,1,0
1738,L48917,L,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,9.5,47583.9,None,-0.8024013425000663,-1.4191660869562706,1.139164692330126,-1.272708269802992,0.4092475341221299,-0.5001080088471099,-1.214927125513632,0,1,0
1743,L48922,L,298.5,308.0,1379,49.6,152,0,0,0,0,0,0,9.5,68398.40000000001,None,-0.7524053088724167,-1.3517652013507035,-0.8912340416484434,0.964352954451514,0.6920397954065683,-0.5001080088471099,0.8271948294403986,0,1,0
1745,M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,9.5,75825.9,None,-0.7524053088724167,-1.3517652013507035,-0.43383652465327116,1.1950812421548933,0.7705932013189124,-0.5001080088471099,1.5559109081557667,0,0,1
1746,L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,9.5,48395.200000000004,None,-0.7524053088724167,-1.3517652013507035,0.4753804908371322,-1.021916652734101,0.8177252448663187,-0.5001080088471099,-1.135330039729481,0,1,0
1752,L48931,L,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,9.300000000000011,40005.200000000004,None,-0.8523973761276875,-1.6213687437728947,2.24919037381841,-1.944829803547619,1.0690961437858195,-0.6998994751384158,-1.9584775187496022,0,1,0
1755,M16614,M,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,9.399999999999977,68029.5,None,-1.0023854770106078,-1.7561705149840288,-0.4226804876533889,0.6533713492860893,1.1633602308806323,-0.6000037419927912,0.7910018491054129,0,0,1
1758,M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,9.299999999999955,75027.0,None,-0.9523894433829583,-1.7561705149840288,-1.1366668556458528,1.6264428235133859,1.2890456803403827,-0.6998994751384725,1.477530393139179,0,0,1
1765,H31178,H,298.2,307.6,1318,55.7,0,0,0,0,0,0,0,9.400000000000034,73412.6,None,-0.9023934097553371,-1.6213687437728947,-1.231493170144852,1.5762845000996077,-1.6959837443286896,-0.6000037419927344,1.3191407280462017,1,0,0
1766,L48945,L,298.2,307.6,1368,51.8,5,0,0,0,0,0,0,9.400000000000034,70862.4,None,-0.9023934097553371,-1.6213687437728947,-0.9525922451477957,1.1850495774721375,-1.6174303384163455,-0.6000037419927344,1.0689392142205616,0,1,0
1768,M16627,M,298.3,307.7,1520,41.4,10,0,0,0,0,0,0,9.399999999999977,62928.0,None,-0.8523973761276875,-1.5539678581673662,-0.10473343315674478,0.14175645046555194,-1.5388769325040015,-0.6000037419927912,0.29049089985378623,0,0,1
1771,H31184,H,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,9.5,49755.0,None,-0.8024013425000663,-1.4191660869562706,0.36939813933825083,-0.9015366765410335,-1.4131914830442511,-0.5001080088471099,-1.0019193195898437,1,0,0
1788,L48967,L,298.4,308.2,1364,45.9,63,0,0,0,0,0,0,9.800000000000011,62607.6,None,-0.8024013425000663,-1.216963430139608,-0.9749043191475603,0.5931813611895553,-0.706210829833155,-0.20042080941012275,0.25905628098870304,0,1,0
1791,L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,9.699999999999989,43589.200000000004,None,-0.9023934097553371,-1.4191660869562706,1.719278616324003,-1.64387986306495,-0.6119467427383422,-0.30031654255580403,-1.6068493227057268,0,1,0
1798,M16657,M,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,9.600000000000023,63034.399999999994,None,-1.0023854770106078,-1.6213687437728947,-0.1716696551560383,0.18188310919657433,-0.29773311908896616,-0.4002122757014286,0.30092986192383825,0,0,1
1802,M16661,M,298.0,307.5,1427,43.6,101,0,0,0,0,0,0,9.5,62217.200000000004,None,-1.0023854770106078,-1.6887696293784618,-0.6234891536512694,0.3624530734861761,-0.10920494489934053,-0.5001080088471099,0.22075392391963863,0,0,1
1803,H31216,H,298.1,307.6,1496,44.1,104,0,0,0,0,0,0,9.5,65973.6,None,-0.9523894433829583,-1.6213687437728947,-0.2386058771553318,0.4126113968999543,-0.062072901351934134,-0.5001080088471099,0.5892963780544639,1,0,0
1808,L48987,L,298.0,307.6,1654,28.9,123,0,0,0,0,0,0,9.600000000000023,47800.6,None,-1.0023854770106078,-1.6213687437728947,0.6427210458353659,-1.112201634878902,0.2364300411149731,-0.4002122757014286,-1.1936665702450195,0,1,0
1818,L48997,L,298.1,307.7,1664,27.6,145,0,0,0,0,0,0,9.599999999999966,45926.4,None,-0.9523894433829583,-1.5539678581673662,0.6985012308347772,-1.2426132757547248,0.5820650271292868,-0.4002122757014854,-1.3775453551293473,0,1,0
1820,M16679,M,298.1,307.6,2066,19.2,150,0,0,0,0,0,0,9.5,39667.2,None,-0.9523894433829583,-1.6213687437728947,2.9408646678111094,-2.0852731091061982,0.6606184330416307,-0.5001080088471099,-1.9916388832202585,0,0,1
1824,L49003,L,298.1,307.7,1414,48.7,159,0,0,0,0,0,0,9.599999999999966,68861.8,None,-0.9523894433829583,-1.5539678581673662,-0.696003394150504,0.8740679723067134,0.8020145636838499,-0.4002122757014854,0.8726592563507585,0,1,0
1829,L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0,9.399999999999977,76061.3,None,-1.1023775442658785,-1.8909722861951244,-1.0474185596467949,1.6364744881961408,1.037674781420882,-0.6000037419927912,1.5790061306303012,0,1,0
1831,L49010,L,297.8,307.3,1859,24.0,178,0,0,0,0,0,0,9.5,44616.0,None,-1.1023775442658785,-1.8235714005895574,1.7862148383232965,-1.6037532043339278,1.1005175061507573,-0.5001080088471099,-1.5061094143078892,0,1,0
1836,H31249,H,297.8,307.3,1555,35.8,190,0,0,0,0,0,0,9.5,55668.99999999999,None,-1.1023775442658785,-1.8235714005895574,0.09049721434119458,-0.42001677176876356,1.2890456803403827,-0.5001080088471099,-0.42169355189914165,1,0,0
1844,L49023,L,297.6,307.1,1496,39.2,12,0,0,0,0,0,0,9.5,58643.200000000004,None,-1.2023696115211493,-1.958373171800653,-0.2386058771553318,-0.07894017255507152,-1.507455570139064,-0.5001080088471099,-0.129893166666525,0,1,0
1846,L49025,L,297.7,307.2,1444,40.0,17,0,0,0,0,0,0,9.5,57760.0,None,-1.1523735778935282,-1.8909722861951244,-0.5286628391522703,0.0013131449069732513,-1.42890216422672,-0.5001080088471099,-0.21654440069162328,0,1,0
1849,H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0,9.5,63018.9,None,-1.1523735778935282,-1.8909722861951244,-0.6123331166513871,0.4126113968999543,-1.2875060335845006,-0.5001080088471099,0.2994091484643858,1,0,0
1850,L49029,L,297.7,307.2,1668,32.7,31,0,0,0,0,0,0,9.5,54543.600000000006,None,-1.1523735778935282,-1.8909722861951244,0.7208133048345416,-0.7309983769341876,-1.2089526276721567,-0.5001080088471099,-0.5321071601100158,0,1,0
1854,L49033,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,0,9.599999999999966,60331.6,None,-1.2023696115211493,-1.8909722861951244,-0.29438606215474306,0.06150313300350718,-1.0361351346649998,-0.4002122757014854,0.03575667881351883,0,1,0
1857,M16716,M,297.8,307.4,1752,26.1,52,0,0,0,0,0,0,9.599999999999966,45727.200000000004,None,-1.1023775442658785,-1.7561705149840288,1.1893668588295963,-1.3930882459960594,-0.8790283228403118,-0.4002122757014854,-1.3970889758469642,0,0,1
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,9.800000000000011,59921.5,None,-1.0523815106382575,-1.5539678581673662,-0.12146748865656816,-0.04884517850680491,-0.6119467427383422,-0.20042080941012275,-0.004478456007238081,0,0,1
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,9.699999999999989,77004.0,None,-0.8523973761276875,-1.3517652013507035,-1.6554225761403776,2.208279375113212,-0.15633698844674693,-0.30031654255580403,1.6714949421287832,0,1,0
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0,9.5,54350.399999999994,None,-0.9023934097553371,-1.5539678581673662,0.3861321948380742,-0.6206500654238761,-0.03065153898699653,-0.5001080088471099,-0.551062117553007,0,0,1
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0,9.600000000000023,46592.0,None,-1.0023854770106078,-1.6213687437728947,1.4124875988272412,-1.403119910678815,0.1735873163850979,-0.4002122757014286,-1.3122429758640564,0,0,1
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,9.600000000000023,53200.799999999996,None,-1.0523815106382575,-1.6887696293784618,0.5757848238360724,-0.7610933709824549,0.2835620846623795,-0.4002122757014286,-0.6638500009715446,0,0,1
1892,L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0,9.699999999999989,51156.0,None,-1.1523735778935282,-1.7561705149840288,1.2563030808288898,-1.1021699701961463,0.48780094003447394,-0.30031654255580403,-0.8644664449644337,0,1,0
1901,H31314,H,297.9,307.6,1493,36.0,161,0,0,0,0,0,0,9.700000000000045,53748.0,None,-1.0523815106382575,-1.6213687437728947,-0.25533993265515514,-0.399953442403252,0.8334359260487876,-0.30031654255574725,-0.6101639103255596,1,0,0
1908,L49087,L,297.9,307.6,1504,42.4,180,0,0,0,0,0,0,9.700000000000045,63769.6,None,-1.0523815106382575,-1.6213687437728947,-0.19398172915580278,0.24207309729310825,1.1319388685156948,-0.30031654255574725,0.37306073517480326,0,1,0
1910,L49089,L,298.0,307.7,1435,45.6,184,0,0,0,0,0,0,9.699999999999989,65436.0,None,-1.0023854770106078,-1.5539678581673662,-0.5788650056517404,0.5630863671412888,1.19478159324557,-0.30031654255580403,0.536552148647882,0,1,0
1911,H31324,H,298.0,307.7,1547,36.8,186,0,0,0,0,0,0,9.699999999999989,56929.6,None,-1.0023854770106078,-1.5539678581673662,0.04587306634166558,-0.31970012494120725,1.2262029556105076,-0.30031654255580403,-0.2980153979000035,1,0,0
1912,M16771,M,298.1,307.8,1316,57.2,191,0,0,0,0,0,0,9.699999999999989,75275.2,None,-0.9523894433829583,-1.4865669725617991,-1.2426492071447344,1.7267594703409421,1.3047563615228517,-0.30031654255580403,1.5018814305995833,0,0,1
1920,L49099,L,298.2,308.0,1658,30.0,3,0,0,0,0,0,0,9.800000000000011,49740.0,None,-0.9023934097553371,-1.3517652013507035,0.6650331198351305,-1.0018533233685898,-1.648851700781283,-0.20042080941012275,-1.0033909777764114,0,1,0
1921,L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0,9.799999999999955,37817.5,None,-0.9523894433829583,-1.4191660869562706,3.4707764253055164,-2.255811408713044,-1.6174303384163455,-0.20042080941017953,-2.1731139597331923,0,1,0
1928,H31341,H,298.0,307.8,1314,47.8,19,0,0,0,0,0,0,9.800000000000011,62809.2,None,-1.0023854770106078,-1.4865669725617991,-1.2538052441446166,0.7837829901619122,-1.3974808018617824,-0.20042080941012275,0.2788353670161709,1,0,0
1938,L49117,L,298.2,308.0,1411,42.4,48,0,0,0,0,0,0,9.800000000000011,59826.4,None,-0.9023934097553371,-1.3517652013507035,-0.7127374496503274,0.24207309729310825,-0.941871047570187,-0.20042080941012275,-0.01380876891007626,0,1,0
1941,L49120,L,298.1,307.9,1578,35.6,55,0,0,0,0,0,0,9.799999999999955,56176.8,None,-0.9523894433829583,-1.4191660869562706,0.21879163983984046,-0.44008010113427437,-0.8318962792929054,-0.20042080941017953,-0.3718730167565402,0,1,0
1942,L49121,L,298.1,307.9,1425,58.2,57,0,0,0,0,0,0,9.799999999999955,82935.0,None,-0.9523894433829583,-1.4191660869562706,-0.6346451906511517,1.8270761171684984,-0.8004749169279678,-0.20042080941017953,2.2533885890975958,0,1,0
1946,L49125,L,298.1,308.1,1616,32.8,65,0,0,0,0,0,0,10.0,53004.799999999996,None,-0.9523894433829583,-1.2843643157451365,0.4307563428376032,-0.7209667122514325,-0.6747894674682174,-0.0006293431188168923,-0.683079667942694,0,1,0
1948,L49127,L,298.2,308.1,1462,49.9,69,0,0,0,0,0,0,9.900000000000034,72953.8,None,-0.9023934097553371,-1.2843643157451365,-0.42825850615333005,0.9944479484997806,-0.6119467427383422,-0.10052507626444142,1.2741276096463885,0,1,0
